Week,Campaign status,Campaign,Budget name,Currency code,Budget,Budget type,Status,Status reasons,Optimization score,Campaign type,Avg. CPV,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,CTR,All video ad seq. impr.,Invalid clicks,Engagements,Invalid click rate,Engagement rate,Invalid Interactions,Avg. target cost per install,View rate (In-stream),View rate (In-feed),View rate (Shorts),Avg. target ROAS optimization,Avg. target ROAS,Views,Avg. watch time / impr.,Invalid Interaction rate,Avg. CPE,Avg. target CPA optimization,Avg. target CPA,Avg. target cost per in-app action,Watch time,Impr. (co-viewed),Impr. (Abs. Top) %,Video played to 25%,Video played to 50%,Video played to 75%,Video played to 100%,Impr. (Top) %,Number of eligible keywords,Number of eligible responsive search ads,Number of eligible sitelinks (upgraded),Number of disapproved ads,Number of eligible ad groups,Number of eligible sitelinks (legacy),Number of eligible images (upgraded),Number of eligible ads,Number of disapproved keywords,Ad strength details,Number of eligible images (legacy),Results,Page view,Results value,Purchase,Download,Measurable impr.,Measurable rate,Viewable impr. distrib.,Viewable rate,Non-viewable impr.,Measurable cost,Viewable CTR,Non-measurable impr. distrib.,Viewable impr.,Non-measurable impr.,Avg. viewable CPM,Non-viewable impr. distrib.,Conv. value,Value / conv.,Conversions (by conv. time),All conv.,All conv. value,Conv. value / cost,Value adjustment,Conv. value (by conv. time),Cost / all conv.,All conv. value / cost,Conv. value / click,New customer lifetime value,Value / conv. (by conv. time),All conv. rate,All conv. value / click,Value / all conv.,All conv. (by conv. time),Orders,Units sold,Gross profit margin,Lead units sold,All value adjustment,All conv. value (by conv. time),Revenue,Avg. cart size,Cost of goods sold,Lead gross profit,All new customer lifetime value,Value / all conv. (by conv. time),Avg. order value,Gross profit,Lead revenue,Lead cost of goods sold,Cross-sell gross profit,Cross-device conv. (by conv. time),Cross-sell units sold,Cross-device conv. value,Cross-sell revenue,Cross-sell cost of goods sold,Cross-device conv.,Cross-device conv. value (by conv. time),View-through conv.,New customers,Installs,Installs per (1000) impressions,Cost / In-app action,Cost / Install,In-app actions,Conv. rate (install),Conv. rate (in-app action),Currency code,Est. add. cost/wk (rec. budget),Est. add. interactions/wk (rec. budget),Recommended budget,Conversions (current model),Conv. value (current model),Conv. value / cost (current model),"Value / conv. (current model, by conv. time)",Cost / conv. (current model),Value / conv. (current model),"Conversions (current model, by conv. time)",Conv. rate (current model),Conv. value / click (current model),"Conv. value (current model, by conv. time)",Campaign subtype,Location Goal for Target IS,Label,Conversion goals,Target ROAS,Max CPC Bid Limit for Target IS,Account optimization headroom,Campaign ID,Bid strategy,Target CPA,Target Impression Share,Campaign group,Search impr. share,Search lost IS (rank),Search lost IS (budget),Search exact match IS,Display lost IS (budget),Search top IS,Search lost top IS (rank),Search lost top IS (budget),Display impr. share,Click share,Search abs. top IS,Search lost abs. top IS (rank),Search lost abs. top IS (budget),Display lost IS (rank),Relative CTR,Phone calls,Phone impr.,PTR,Chat rate,Message impr.,Chats,Earned likes,Earned subscribers,Earned playlist additions,Earned views,Earned shares,Bid changes,Targeting changes,Budget changes,Status changes,Network changes,All changes,Keyword changes,Ad changes,Avg. impr. freq. / user,Avg. impr. freq. / user (30 days),Unique users,1+,2+,3+,4+,5+,10+,Avg. impr. freq. / user (7 days),Gmail clicks to website,Gmail saves,Gmail forwards,CPA,Donación,Cuota de impresiones perdidas (Display),Cuota de impresiones perdidas (Presup.),Bid strategy type,Participated in-app actions,Clicks,Conv. rate,Conversions,Cost / Participated in-app action,Avg. CPC,Cost / conv.
3/11/2024,Paused,UNICEF_UNICEF_general-ongoing_remarketing_alwayson_Conversions_EC_GoogleDisplay_adsmurai, --,USD,20,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,,,1,0,0,,0,0,9, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,19901260308, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions,0,0,0.00%,0,0,0,0
1/29/2024,Paused,UNICEF_UNICEF_LeadtoPledge_prospecting_alwayson_Conversions_EC_GoogleSearch_adsmurai, --,USD,35,Daily,Paused,campaign paused; campaign ended; unknown, --,Search,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,0,0,1,0,0,0,0,0,14,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 0
Excellent: 2",0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Standard, --, --,[6444504321], --, --, --,20337563465, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize clicks,0,0,0.00%,0,0,0,0
4/1/2024,Paused,UNICEF_UNICEF_general-emergencia_prospecting_alwayson_Conversions_EC_GooglePmax_adsmurai, --,USD,33,Daily,Paused,campaign paused; most asset groups limited by policy, --,Performance Max,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,,,2,0,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,16798192029, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions,0,0,0.00%,0,0,0,0
3/18/2024,Paused,UNICEF_UNICEF_general-emergencia_prospecting_alwayson_Conversions_EC_GooglePmax_adsmurai, --,USD,33,Daily,Paused,campaign paused; most asset groups limited by policy, --,Performance Max,0.002,1.37,"159,666","42,085",26.36%,0.01,218.37,1.97%,0,434,"39,330",12.10%,64.88%,989, --, --, --, --, --, --,"29,319",29.1,2.30%,0, --, --, --,"1,562,012","159,666", --, --, --, --, --, --,,,2,0,0,,0,0,, --,,Page View: 3.62; Purchase: 1.00; Sign-up: 1.00,3.62,0,1,0,0,0.00%,0.00%, --,0,0, --,100.00%,0,"159,666",0,0.00%,0,0,1,11.62,6,0,0,0,18.79,0.03,0,33.16,0,0.02%,0,0.52,12.08,0,0, --,0,0,6.76,0,0,0, --,99.48,0.56,0,0,0, --, --,0,0,0,0, --,0,0,5,1,0,0,0,0,0,0.00%,0.00%,USD, --, --, --,1,0,0,0,218.37,0,1,0.00%,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,16798192029, --, --, --, --, --, --, --, --, --, --, --, --, --,16.15%, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,218.37,1, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions,0,"3,153",0.00%,1,0,0.07,218.37
4/22/2024,Paused,UNICEF_UNICEF_general-emergencia_prospecting_alwayson_Conversions_EC_GooglePmax_adsmurai, --,USD,33,Daily,Paused,campaign paused; most asset groups limited by policy, --,Performance Max,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,,,2,0,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,16798192029, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions,0,0,0.00%,0,0,0,0
2/19/2024,Paused,UNICEF_UNICEF_general-ongoing_remarketing_alwayson_Conversions_EC_GoogleDisplay_adsmurai, --,USD,20,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,,,1,0,0,,0,0,9, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,19901260308, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions,0,0,0.00%,0,0,0,0
3/25/2024,Paused,UNICEF_UNICEF_general-ongoing_remarketing_alwayson_Conversions_EC_GoogleDisplay_adsmurai, --,USD,20,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,,,1,0,0,,0,0,9, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,19901260308, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions,0,0,0.00%,0,0,0,0
1/29/2024,Paused,UNICEF_UNICEF_general-ongoing_remarketing_alwayson_Conversions_EC_GoogleDisplay_adsmurai, --,USD,20,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,,,1,0,0,,0,0,9, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,19901260308, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions,0,0,0.00%,0,0,0,0
1/29/2024,Paused,UNICEF_UNICEF_general-emergencia_prospecting_alwayson_Conversions_EC_GooglePmax_adsmurai, --,USD,33,Daily,Paused,campaign paused; most asset groups limited by policy, --,Performance Max,0.005,1.21,"198,831","48,092",24.19%,0.01,240.46,1.16%,0,44,"47,519",1.87%,26.41%,"1,514", --, --, --, --, --, --,"27,234",18,3.05%,0, --, --, --,"1,713,839","198,831", --, --, --, --, --, --,,,2,0,0,,0,0,, --,,Engagement: 1.00; Page View: 1.75; Purchase: 1.00; Sign-up: 2.83,1.75,Engagement: 1.00,1,0,0,0.00%,0.00%, --,0,0, --,100.00%,0,"198,831",0,0.00%,0,0,1.07,24.52,166.59,0,0,0,9.81,0.69,0,33.16,0,0.04%,0,6.79,19.75,0,0, --,0,0,107,0,0,0, --,363.42,5.42,0,0,0, --, --,0,0,0,0, --,0,0,7,1,0,0,0,0,0,0.00%,0.00%,USD, --, --, --,1,0,0,0,240.46,0,1.07,0.00%,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,16798192029, --, --, --, --, --, --, --, --, --, --, --, --, --,32.40%, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,240.46,1, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions,0,"2,315",0.00%,1,0,0.1,240.46
4/22/2024,Paused,UNICEF_UNICEF_LeadtoPledge_prospecting_alwayson_Conversions_EC_GoogleSearch_adsmurai, --,USD,35,Daily,Paused,campaign paused; campaign ended; unknown, --,Search,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,0,0,1,0,0,0,0,0,14,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 0
Excellent: 2",0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Standard, --, --,[6444504321], --, --, --,20337563465, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize clicks,0,0,0.00%,0,0,0,0
1/29/2024,Paused,Emergencia_RedBusquedas_2019, --,USD,15,Daily,Paused,campaign paused; campaign ended; most ads disapproved, --,Search,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,0,0,1,1,0,0,8,0,6,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 0
Excellent: 0",0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Standard, --, --,"[DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --, --,6483195532, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize clicks,0,0,0.00%,0,0,0,0
4/1/2024,Paused,UNICEF_UNICEF_website-conversion-haiti_prospecting_alwayson_conversions_EC_paidsearch_google_adsmurai, --,USD,10,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,0,0,3,30,0,0,10,0,71,"Pending: 33
No Ads: 0
Poor: 3
Average: 0
Good: 1
Excellent: 2",0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Standard, --,adsmurai,[6444504318], --, --, --,14290010045, --,78, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions (Target CPA),0,0,0.00%,0,0,0,0
2/19/2024,Paused,UNICEF_UNICEF_website-conversion-haiti_prospecting_alwayson_conversions_EC_paidsearch_google_adsmurai, --,USD,10,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,0,0,3,30,0,0,10,0,71,"Pending: 33
No Ads: 0
Poor: 3
Average: 0
Good: 1
Excellent: 2",0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Standard, --,adsmurai,[6444504318], --, --, --,14290010045, --,78, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions (Target CPA),0,0,0.00%,0,0,0,0
3/11/2024,Paused,UNICEF_UNICEF_website-conversion-haiti_prospecting_alwayson_conversions_EC_paidsearch_google_adsmurai, --,USD,10,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,0,0,3,30,0,0,10,0,71,"Pending: 33
No Ads: 0
Poor: 3
Average: 0
Good: 1
Excellent: 2",0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Standard, --,adsmurai,[6444504318], --, --, --,14290010045, --,78, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions (Target CPA),0,0,0.00%,0,0,0,0
1/29/2024,Paused,UNICEF_UNICEF_website-conversion-haiti_prospecting_alwayson_conversions_EC_paidsearch_google_adsmurai, --,USD,10,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,0,0,3,30,0,0,10,0,71,"Pending: 33
No Ads: 0
Poor: 3
Average: 0
Good: 1
Excellent: 2",0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Standard, --,adsmurai,[6444504318], --, --, --,14290010045, --,78, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions (Target CPA),0,0,0.00%,0,0,0,0
4/22/2024,Paused,UNICEF_UNICEF_website-conversion-haiti_prospecting_alwayson_conversions_EC_paidsearch_google_adsmurai, --,USD,10,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,0,0,3,30,0,0,10,0,71,"Pending: 33
No Ads: 0
Poor: 3
Average: 0
Good: 1
Excellent: 2",0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Standard, --,adsmurai,[6444504318], --, --, --,14290010045, --,78, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions (Target CPA),0,0,0.00%,0,0,0,0
2/12/2024,Paused,TráficoYoutube_AquiPorTi, --,USD,60,Daily,Paused,campaign paused; campaign ended; unknown, --,Video,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,,,1,0,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Drive conversions, --, --,[6444504312], --, --, --,8021771233, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions,0,0,0.00%,0,0,0,0
3/11/2024,Paused,TráficoYoutube_AquiPorTi, --,USD,60,Daily,Paused,campaign paused; campaign ended; unknown, --,Video,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,,,1,0,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Drive conversions, --, --,[6444504312], --, --, --,8021771233, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions,0,0,0.00%,0,0,0,0
4/29/2024,Paused,TráficoYoutube_AquiPorTi, --,USD,60,Daily,Paused,campaign paused; campaign ended; unknown, --,Video,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,,,1,0,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Drive conversions, --, --,[6444504312], --, --, --,8021771233, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions,0,0,0.00%,0,0,0,0
2/5/2024,Paused,TráficoYoutube_AquiPorTi, --,USD,60,Daily,Paused,campaign paused; campaign ended; unknown, --,Video,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,,,1,0,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Drive conversions, --, --,[6444504312], --, --, --,8021771233, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions,0,0,0.00%,0,0,0,0
2/19/2024,Paused,UNICEF_UNICEF_youtube-DRTV_prospecting_alwayson_video-views_EC_youtube_adsmurai, --,USD,727,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,,,3,0,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Drive conversions, --,adsmurai; drtv 21 - OLA 2,[6444504318], --, --, --,15164523575, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions,0,0,0.00%,0,0,0,0
3/4/2024,Paused,UNICEF_UNICEF_website-conversion-haiti_prospecting_alwayson_conversions_EC_paidsearch_google_adsmurai, --,USD,10,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Search,0,0,0,0, --,0,0, --,0,0,0, --, --,0, --, --, --, --, --, --,0, --, --,0, --, --, --, --,0, --, --, --, --, --, --,0,0,3,30,0,0,10,0,71,"Pending: 33
No Ads: 0
Poor: 3
Average: 0
Good: 1
Excellent: 2",0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0,0,0, --,0,0,0,0,0, --, --,0,0,0,0, --,0,0,0,0,0,0,0,0,0, --, --,USD, --, --, --,0,0,0,0,0,0,0, --,0,0,Standard, --,adsmurai,[6444504318], --, --, --,14290010045, --,78, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0, --,No se han perdido impresiones debido al presupuesto,Maximize Conversions (Target CPA),0,0,0.00%,0,0,0,0
